Name;Details;Conditions;current_price;old_price;Release Date;Camera;Selfie;Screen Size;Resolution;SIM Card;Sensors;Network;Height;Width;Depth;Weight
Galaxy Z Fold 4;256 GB - Phantom Black;Condition: Fair;Rp 14,370,000;Rp 24,999,000;2022;;;7.6 inches;1812 x 2176 pixels;Nano-SIM and eSIM or Dual SIM (2 Nano-SIMs and eSIM, dual stand-by);Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA /  EVDO / LTE / 5G;;;;263 g
Galaxy Z Fold 4;256 GB - Graygreen;Condition: Good;Rp 14,370,000;Rp 24,999,000;2022;;;7.6 inches;1812 x 2176 pixels;Nano-SIM and eSIM or Dual SIM (2 Nano-SIMs and eSIM, dual stand-by);Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA /  EVDO / LTE / 5G;;;;263 g
Galaxy Z Fold 4;256 GB - Phantom Black;Condition: Fair;Rp 14,370,000;Rp 24,999,000;2022;;;7.6 inches;1812 x 2176 pixels;Nano-SIM and eSIM or Dual SIM (2 Nano-SIMs and eSIM, dual stand-by);Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA /  EVDO / LTE / 5G;;;;263 g
Galaxy Z Fold 4;256 GB - Phantom Black;Condition: Good;Rp 14,370,000;Rp 24,999,000;2022;;;7.6 inches;1812 x 2176 pixels;Nano-SIM and eSIM or Dual SIM (2 Nano-SIMs and eSIM, dual stand-by);Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA /  EVDO / LTE / 5G;;;;263 g
Galaxy Z Fold 4;256 GB - Phantom Black;Condition: Good;Rp 14,370,000;Rp 24,999,000;2022;;;7.6 inches;1812 x 2176 pixels;Nano-SIM and eSIM or Dual SIM (2 Nano-SIMs and eSIM, dual stand-by);Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA /  EVDO / LTE / 5G;;;;263 g
iPhone 15 Plus;128 GB - Blue;Condition: Mint;Rp 14,430,000;Rp 18,499,000;2023, September 22;48 MP dual pixel PDAF, sensor-shift OIS + 12 MP 120˚ (ultrawide);"12 MP  f/1.9, 23mm (wide), 1/3.6"""", PDAF";6.7 inches, 91.3 cm2;1290 x 2796 pixels, 19.5;Nano-SIM and eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA / EVDO / LTE / 5G;;;;201 g (7.09 oz)
iPhone 13 Pro Max;256 GB - Sierra Blue;Condition: Good;Rp 14,530,000;Rp 29,999,000;2021;12MP camera;12MP;6.7 inches;2778x1284;Nano-SIM/eSIM, dual stand-by;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM / CDMA / HSPA / EVDO / LTE / 5G;160.8 mm;78.1 mm;7.7 mm;240 g
iPhone 13 Pro Max;256 GB - Gold;Condition: Good;Rp 14,530,000;Rp 29,999,000;2021;12MP camera;12MP;6.7 inches;2778x1284;Nano-SIM/eSIM, dual stand-by;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM / CDMA / HSPA / EVDO / LTE / 5G;160.8 mm;78.1 mm;7.7 mm;240 g
iPhone 13 Pro Max;256 GB - Graphite;Condition: Good;Rp 14,530,000;Rp 29,999,000;2021;12MP camera;12MP;6.7 inches;2778x1284;Nano-SIM/eSIM, dual stand-by;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM / CDMA / HSPA / EVDO / LTE / 5G;160.8 mm;78.1 mm;7.7 mm;240 g
iPhone 13 Pro Max;256 GB - Graphite;Condition: Good;Rp 14,530,000;Rp 29,999,000;2021;12MP camera;12MP;6.7 inches;2778x1284;Nano-SIM/eSIM, dual stand-by;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM / CDMA / HSPA / EVDO / LTE / 5G;160.8 mm;78.1 mm;7.7 mm;240 g
iPhone 13 Pro Max;256 GB - Alpine Green;Condition: Mint;Rp 14,530,000;Rp 29,999,000;2021;12MP camera;12MP;6.7 inches;2778x1284;Nano-SIM/eSIM, dual stand-by;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM / CDMA / HSPA / EVDO / LTE / 5G;160.8 mm;78.1 mm;7.7 mm;240 g
iPhone 15 Plus;128 GB - Green;Condition: Good;Rp 14,530,000;Rp 18,499,000;2023, September 22;48 MP dual pixel PDAF, sensor-shift OIS + 12 MP 120˚ (ultrawide);"12 MP  f/1.9, 23mm (wide), 1/3.6"""", PDAF";6.7 inches, 91.3 cm2;1290 x 2796 pixels, 19.5;Nano-SIM and eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA / EVDO / LTE / 5G;;;;201 g (7.09 oz)
iPhone 13 Pro Max;256 GB - Gold;Condition: Fair;Rp 14,530,000;Rp 29,999,000;2021;12MP camera;12MP;6.7 inches;2778x1284;Nano-SIM/eSIM, dual stand-by;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM / CDMA / HSPA / EVDO / LTE / 5G;160.8 mm;78.1 mm;7.7 mm;240 g
iPhone 15 Plus;128 GB - Pink;Condition: Mint;Rp 14,530,000;Rp 18,499,000;2023, September 22;48 MP dual pixel PDAF, sensor-shift OIS + 12 MP 120˚ (ultrawide);"12 MP  f/1.9, 23mm (wide), 1/3.6"""", PDAF";6.7 inches, 91.3 cm2;1290 x 2796 pixels, 19.5;Nano-SIM and eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA / EVDO / LTE / 5G;;;;201 g (7.09 oz)
Galaxy Z Fold 4;256 GB - Graygreen;Condition: Mint;Rp 14,630,000;Rp 24,999,000;2022;;;7.6 inches;1812 x 2176 pixels;Nano-SIM and eSIM or Dual SIM (2 Nano-SIMs and eSIM, dual stand-by);Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA /  EVDO / LTE / 5G;;;;263 g
iPhone 13 Pro Max;256 GB - Sierra Blue;Condition: Mint;Rp 14,680,000;Rp 29,999,000;2021;12MP camera;12MP;6.7 inches;2778x1284;Nano-SIM/eSIM, dual stand-by;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM / CDMA / HSPA / EVDO / LTE / 5G;160.8 mm;78.1 mm;7.7 mm;240 g
iPhone 13 Pro Max;128 GB - Gold;Condition: Very Good;Rp 14,740,000;Rp 25,999,000;2021;12MP camera;12MP;6.7 inches;2778x1284;Nano-SIM/eSIM, dual stand-by;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM / CDMA / HSPA / EVDO / LTE / 5G;160.8 mm;78.1 mm;7.7 mm;240 g
iPhone 15;128 GB - Pink;Condition: Very Good;Rp 14,740,000;Rp 16,499,000;2023, September 22;48 MP dual pixel PDAF, sensor-shift OIS + 12 MP 120˚ (ultrawide);"12 MP  f/1.9, 23mm (wide), 1/3.6"""", PDAF";6.1 inches, 91.3 cm2;1179 x 2556 pixels, 19.5;Nano-SIM and eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA / EVDO / LTE / 5G;;;;171 g (6.03 oz)
iPhone 13 Pro;256 GB - Sierra Blue;Condition: Very Good;Rp 14,740,000;Rp 20,999,000;2021;Triple 12 MP camera;12 MP;6.1 inches;1170 x 2532 pixels;Nano-SIM;Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.7 mm;204 g
iPhone 13 Pro Max;128 GB - Gold;Condition: Good;Rp 14,740,000;Rp 25,999,000;2021;12MP camera;12MP;6.7 inches;2778x1284;Nano-SIM/eSIM, dual stand-by;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM / CDMA / HSPA / EVDO / LTE / 5G;160.8 mm;78.1 mm;7.7 mm;240 g
iPhone 13 Pro;256 GB - Sierra Blue;Condition: Fair;Rp 14,740,000;Rp 20,999,000;2021;Triple 12 MP camera;12 MP;6.1 inches;1170 x 2532 pixels;Nano-SIM;Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.7 mm;204 g
iPhone 15;128 GB - Green;Condition: Good;Rp 14,740,000;Rp 16,499,000;2023, September 22;48 MP dual pixel PDAF, sensor-shift OIS + 12 MP 120˚ (ultrawide);"12 MP  f/1.9, 23mm (wide), 1/3.6"""", PDAF";6.1 inches, 91.3 cm2;1179 x 2556 pixels, 19.5;Nano-SIM and eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA / EVDO / LTE / 5G;;;;171 g (6.03 oz)
iPhone 15;128 GB - Green;Condition: Good;Rp 14,740,000;Rp 16,499,000;2023, September 22;48 MP dual pixel PDAF, sensor-shift OIS + 12 MP 120˚ (ultrawide);"12 MP  f/1.9, 23mm (wide), 1/3.6"""", PDAF";6.1 inches, 91.3 cm2;1179 x 2556 pixels, 19.5;Nano-SIM and eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA / EVDO / LTE / 5G;;;;171 g (6.03 oz)
iPhone 15;128 GB - Pink;Condition: Good;Rp 14,740,000;Rp 16,499,000;2023, September 22;48 MP dual pixel PDAF, sensor-shift OIS + 12 MP 120˚ (ultrawide);"12 MP  f/1.9, 23mm (wide), 1/3.6"""", PDAF";6.1 inches, 91.3 cm2;1179 x 2556 pixels, 19.5;Nano-SIM and eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA / EVDO / LTE / 5G;;;;171 g (6.03 oz)
iPhone 15;128 GB - Blue;Condition: Good;Rp 14,740,000;Rp 16,499,000;2023, September 22;48 MP dual pixel PDAF, sensor-shift OIS + 12 MP 120˚ (ultrawide);"12 MP  f/1.9, 23mm (wide), 1/3.6"""", PDAF";6.1 inches, 91.3 cm2;1179 x 2556 pixels, 19.5;Nano-SIM and eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA / EVDO / LTE / 5G;;;;171 g (6.03 oz)
iPhone 15;128 GB - Blue;Condition: Very Good;Rp 14,740,000;Rp 16,499,000;2023, September 22;48 MP dual pixel PDAF, sensor-shift OIS + 12 MP 120˚ (ultrawide);"12 MP  f/1.9, 23mm (wide), 1/3.6"""", PDAF";6.1 inches, 91.3 cm2;1179 x 2556 pixels, 19.5;Nano-SIM and eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA / EVDO / LTE / 5G;;;;171 g (6.03 oz)
iPhone 13 Pro;128 GB - Sierra Blue;Condition: Mint;Rp 14,740,000;Rp 18,499,000;2021;Triple 12 MP camera;12 MP;6.1 inches;1170 x 2532 pixels;Nano-SIM;Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.7 mm;204 g
iPhone 13 Pro Max;256 GB - Sierra Blue;Condition: Good;Rp 14,740,000;Rp 29,999,000;2021;12MP camera;12MP;6.7 inches;2778x1284;Nano-SIM/eSIM, dual stand-by;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM / CDMA / HSPA / EVDO / LTE / 5G;160.8 mm;78.1 mm;7.7 mm;240 g
iPhone 15 Plus;128 GB - Black;Condition: Good;Rp 14,740,000;Rp 18,499,000;2023, September 22;48 MP dual pixel PDAF, sensor-shift OIS + 12 MP 120˚ (ultrawide);"12 MP  f/1.9, 23mm (wide), 1/3.6"""", PDAF";6.7 inches, 91.3 cm2;1290 x 2796 pixels, 19.5;Nano-SIM and eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA / EVDO / LTE / 5G;;;;201 g (7.09 oz)
Galaxy Z Fold 4;512 GB - Graygreen;Condition: Fair;Rp 14,900,000;Rp 26,999,000;2022;;;7.6 inches;1812 x 2176 pixels;Nano-SIM and eSIM or Dual SIM (2 Nano-SIMs and eSIM, dual stand-by);Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA /  EVDO / LTE / 5G;;;;263 g
Galaxy Z Fold3 5G;512 GB - 12 GB - Phantom Black;Condition: Good;Rp 14,900,000;Rp 25,999,000;2021;12 MP (wide), 12 MP (telephoto), 12 MP (ultrawide);4 MP, 10 MP (cover);7.6 inches;1768 x 2208 pixels;Nano-SIM and eSIM;Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer, Bixby natural language commands and dictation, Samsung DeX (desktop experience support), Samsung Pay (Visa, Mas;GSM/CDMA/HSPA/EVDO/LTE/5G;;;;271 g
Galaxy S23 Ultra 5G;256 GB - 12 GB - Green;Condition: Fair;Rp 14,900,000;Rp 19,999,000;2023;;;6.8 inches;1440 x 3088 pixels;Nano-SIM and eSIM or Dual SIM (2 Nano-SIMs and eSIM, dual stand-by);Fingerprint (under display, ultrasonic), accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA / EVDO / LTE / 5G;163.4 mm;78.1 mm;8.9 mm;234 g
Galaxy Z Fold 4;256 GB - Beige;Condition: Mint;Rp 14,900,000;Rp 24,999,000;2022;;;7.6 inches;1812 x 2176 pixels;Nano-SIM and eSIM or Dual SIM (2 Nano-SIMs and eSIM, dual stand-by);Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA /  EVDO / LTE / 5G;;;;263 g
Galaxy S23 Ultra 5G;512 GB - 12 GB - Graphite;Condition: Good;Rp 14,900,000;Rp 21,999,000;2023;;;6.8 inches;1440 x 3088 pixels;Nano-SIM and eSIM or Dual SIM (2 Nano-SIMs and eSIM, dual stand-by);Fingerprint (under display, ultrasonic), accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA / EVDO / LTE / 5G;163.4 mm;78.1 mm;8.9 mm;234 g
iPhone 13 Pro Max;256 GB - Silver;Condition: Very Good;Rp 15,000,000;Rp 29,999,000;2021;12MP camera;12MP;6.7 inches;2778x1284;Nano-SIM/eSIM, dual stand-by;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM / CDMA / HSPA / EVDO / LTE / 5G;160.8 mm;78.1 mm;7.7 mm;240 g
iPhone 13 Pro Max;256 GB - Gold;Condition: Fair;Rp 15,000,000;Rp 29,999,000;2021;12MP camera;12MP;6.7 inches;2778x1284;Nano-SIM/eSIM, dual stand-by;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM / CDMA / HSPA / EVDO / LTE / 5G;160.8 mm;78.1 mm;7.7 mm;240 g
iPhone 13 Pro Max;256 GB - Graphite;Condition: Very Good;Rp 15,000,000;Rp 29,999,000;2021;12MP camera;12MP;6.7 inches;2778x1284;Nano-SIM/eSIM, dual stand-by;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM / CDMA / HSPA / EVDO / LTE / 5G;160.8 mm;78.1 mm;7.7 mm;240 g
iPhone 13 Pro Max;256 GB - Sierra Blue;Condition: Fair;Rp 15,000,000;Rp 29,999,000;2021;12MP camera;12MP;6.7 inches;2778x1284;Nano-SIM/eSIM, dual stand-by;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM / CDMA / HSPA / EVDO / LTE / 5G;160.8 mm;78.1 mm;7.7 mm;240 g
iPhone 13 Pro Max;256 GB - Graphite;Condition: Fair;Rp 15,000,000;Rp 29,999,000;2021;12MP camera;12MP;6.7 inches;2778x1284;Nano-SIM/eSIM, dual stand-by;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM / CDMA / HSPA / EVDO / LTE / 5G;160.8 mm;78.1 mm;7.7 mm;240 g
iPhone 13 Pro Max;256 GB - Gold;Condition: Good;Rp 15,000,000;Rp 29,999,000;2021;12MP camera;12MP;6.7 inches;2778x1284;Nano-SIM/eSIM, dual stand-by;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM / CDMA / HSPA / EVDO / LTE / 5G;160.8 mm;78.1 mm;7.7 mm;240 g
iPhone 13 Pro Max;256 GB - Alpine Green;Condition: Mint;Rp 15,000,000;Rp 29,999,000;2021;12MP camera;12MP;6.7 inches;2778x1284;Nano-SIM/eSIM, dual stand-by;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM / CDMA / HSPA / EVDO / LTE / 5G;160.8 mm;78.1 mm;7.7 mm;240 g
iPhone 13 Pro Max;256 GB - Alpine Green;Condition: Mint;Rp 15,000,000;Rp 29,999,000;2021;12MP camera;12MP;6.7 inches;2778x1284;Nano-SIM/eSIM, dual stand-by;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM / CDMA / HSPA / EVDO / LTE / 5G;160.8 mm;78.1 mm;7.7 mm;240 g
iPhone 13 Pro Max;256 GB - Gold;Condition: Very Good;Rp 15,000,000;Rp 29,999,000;2021;12MP camera;12MP;6.7 inches;2778x1284;Nano-SIM/eSIM, dual stand-by;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM / CDMA / HSPA / EVDO / LTE / 5G;160.8 mm;78.1 mm;7.7 mm;240 g
iPhone 13 Pro Max;256 GB - Gold;Condition: Fair;Rp 15,000,000;Rp 29,999,000;2021;12MP camera;12MP;6.7 inches;2778x1284;Nano-SIM/eSIM, dual stand-by;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM / CDMA / HSPA / EVDO / LTE / 5G;160.8 mm;78.1 mm;7.7 mm;240 g
iPhone 13 Pro Max;256 GB - Gold;Condition: Good;Rp 15,000,000;Rp 29,999,000;2021;12MP camera;12MP;6.7 inches;2778x1284;Nano-SIM/eSIM, dual stand-by;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM / CDMA / HSPA / EVDO / LTE / 5G;160.8 mm;78.1 mm;7.7 mm;240 g
iPhone 13 Pro Max;256 GB - Graphite;Condition: Good;Rp 15,000,000;Rp 29,999,000;2021;12MP camera;12MP;6.7 inches;2778x1284;Nano-SIM/eSIM, dual stand-by;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM / CDMA / HSPA / EVDO / LTE / 5G;160.8 mm;78.1 mm;7.7 mm;240 g
iPhone 13 Pro;256 GB - Graphite;Condition: Good;Rp 15,060,000;Rp 20,999,000;2021;Triple 12 MP camera;12 MP;6.1 inches;1170 x 2532 pixels;Nano-SIM;Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.7 mm;204 g
Galaxy S23 Ultra 5G;256 GB - 12 GB - Phantom Black;Condition: Fair;Rp 15,160,000;Rp 19,999,000;2023;;;6.8 inches;1440 x 3088 pixels;Nano-SIM and eSIM or Dual SIM (2 Nano-SIMs and eSIM, dual stand-by);Fingerprint (under display, ultrasonic), accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA / EVDO / LTE / 5G;163.4 mm;78.1 mm;8.9 mm;234 g
iPhone 14 Pro Max;256 GB - Deep Purple;Condition: Mint;Rp 15,270,000;Rp 25,730,000;2022;48MP (wide), 12MP (telephoto), 12MP (ultrawide);12MP (wide);6.7 inches;2796x1290;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands, dictation Ultra Wideband (UWB) support, and Emergency SOS via satellite (SMS sending/receiving);GSM/CDMA/HSPA/EVDO/LTE/5G;160.7 mm;77.6 mm;7.9 mm;240 grams
iPhone 13 Pro Max;128 GB - Graphite;Condition: Very Good;Rp 15,270,000;Rp 25,999,000;2021;12MP camera;12MP;6.7 inches;2778x1284;Nano-SIM/eSIM, dual stand-by;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM / CDMA / HSPA / EVDO / LTE / 5G;160.8 mm;78.1 mm;7.7 mm;240 g
iPhone 13 Pro Max;128 GB - Sierra Blue;Condition: Mint;Rp 15,270,000;Rp 25,999,000;2021;12MP camera;12MP;6.7 inches;2778x1284;Nano-SIM/eSIM, dual stand-by;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM / CDMA / HSPA / EVDO / LTE / 5G;160.8 mm;78.1 mm;7.7 mm;240 g
iPhone 14 Plus;256 GB - Purple;Condition: Good;Rp 15,270,000;Rp 21,450,000;2022;12MP (wide), 12MP (ultrawide);12MP (wide);6.7 inches;2778x1284;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands, dictation Ultra Wideband (UWB) support, and Emergency SOS via satellite (SMS sending/receiving);GSM/CDMA/HSPA/EVDO/LTE/5G;160.8 mm;78.1 mm;7.8 mm;203 grams
iPhone 13;512 GB - Midnight;Condition: Very Good;Rp 15,270,000;Rp 20,999,000;2021;Dual 12 MP camera;12 MP;6.1 inches;1170 x 2532 pixels;Nano-SIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146,7 mm;71,5 mm;7,7 mm;174 g
iPhone 15 Plus;128 GB - Pink;Condition: Mint;Rp 15,270,000;Rp 18,499,000;2023, September 22;48 MP dual pixel PDAF, sensor-shift OIS + 12 MP 120˚ (ultrawide);"12 MP  f/1.9, 23mm (wide), 1/3.6"""", PDAF";6.7 inches, 91.3 cm2;1290 x 2796 pixels, 19.5;Nano-SIM and eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA / EVDO / LTE / 5G;;;;201 g (7.09 oz)
iPhone 15 Plus;128 GB - Green;Condition: Very Good;Rp 15,370,000;Rp 18,499,000;2023, September 22;48 MP dual pixel PDAF, sensor-shift OIS + 12 MP 120˚ (ultrawide);"12 MP  f/1.9, 23mm (wide), 1/3.6"""", PDAF";6.7 inches, 91.3 cm2;1290 x 2796 pixels, 19.5;Nano-SIM and eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA / EVDO / LTE / 5G;;;;201 g (7.09 oz)
iPhone 13 Pro Max;256 GB - Sierra Blue;Condition: Mint;Rp 15,370,000;Rp 29,999,000;2021;12MP camera;12MP;6.7 inches;2778x1284;Nano-SIM/eSIM, dual stand-by;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM / CDMA / HSPA / EVDO / LTE / 5G;160.8 mm;78.1 mm;7.7 mm;240 g
Galaxy Z Fold 4;512 GB - Beige;Condition: Mint;Rp 15,430,000;Rp 26,999,000;2022;;;7.6 inches;1812 x 2176 pixels;Nano-SIM and eSIM or Dual SIM (2 Nano-SIMs and eSIM, dual stand-by);Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA /  EVDO / LTE / 5G;;;;263 g
Galaxy S23 Ultra 5G;256 GB - 12 GB - Lavender;Condition: Fair;Rp 15,430,000;Rp 19,999,000;2023;;;6.8 inches;1440 x 3088 pixels;Nano-SIM and eSIM or Dual SIM (2 Nano-SIMs and eSIM, dual stand-by);Fingerprint (under display, ultrasonic), accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA / EVDO / LTE / 5G;163.4 mm;78.1 mm;8.9 mm;234 g
Galaxy S23 Ultra 5G;512 GB - 12 GB - Cream;Condition: Mint;Rp 15,430,000;Rp 21,999,000;2023;;;6.8 inches;1440 x 3088 pixels;Nano-SIM and eSIM or Dual SIM (2 Nano-SIMs and eSIM, dual stand-by);Fingerprint (under display, ultrasonic), accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA / EVDO / LTE / 5G;163.4 mm;78.1 mm;8.9 mm;234 g
iPhone 14 Plus;256 GB - Blue;Condition: Mint;Rp 15,480,000;Rp 21,450,000;2022;12MP (wide), 12MP (ultrawide);12MP (wide);6.7 inches;2778x1284;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands, dictation Ultra Wideband (UWB) support, and Emergency SOS via satellite (SMS sending/receiving);GSM/CDMA/HSPA/EVDO/LTE/5G;160.8 mm;78.1 mm;7.8 mm;203 grams
iPhone 13 Pro Max;512 GB - Sierra Blue;Condition: Mint;Rp 15,480,000;Rp 32,999,000;2021;12MP camera;12MP;6.7 inches;2778x1284;Nano-SIM/eSIM, dual stand-by;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM / CDMA / HSPA / EVDO / LTE / 5G;160.8 mm;78.1 mm;7.7 mm;240 g
iPhone 15 Plus;128 GB - Black;Condition: New;Rp 15,499,000;Rp 18,499,000;2023, September 22;48 MP dual pixel PDAF, sensor-shift OIS + 12 MP 120˚ (ultrawide);"12 MP  f/1.9, 23mm (wide), 1/3.6"""", PDAF";6.7 inches, 91.3 cm2;1290 x 2796 pixels, 19.5;Nano-SIM and eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA / EVDO / LTE / 5G;;;;201 g (7.09 oz)
iPhone 15 Plus;128 GB - Blue;Condition: New;Rp 15,499,000;Rp 18,499,000;2023, September 22;48 MP dual pixel PDAF, sensor-shift OIS + 12 MP 120˚ (ultrawide);"12 MP  f/1.9, 23mm (wide), 1/3.6"""", PDAF";6.7 inches, 91.3 cm2;1290 x 2796 pixels, 19.5;Nano-SIM and eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA / EVDO / LTE / 5G;;;;201 g (7.09 oz)
iPhone 15 Plus;128 GB - Green;Condition: New;Rp 15,499,000;Rp 18,499,000;2023, September 22;48 MP dual pixel PDAF, sensor-shift OIS + 12 MP 120˚ (ultrawide);"12 MP  f/1.9, 23mm (wide), 1/3.6"""", PDAF";6.7 inches, 91.3 cm2;1290 x 2796 pixels, 19.5;Nano-SIM and eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA / EVDO / LTE / 5G;;;;201 g (7.09 oz)
iPhone 15 Plus;128 GB - Yellow;Condition: New;Rp 15,499,000;Rp 18,499,000;2023, September 22;48 MP dual pixel PDAF, sensor-shift OIS + 12 MP 120˚ (ultrawide);"12 MP  f/1.9, 23mm (wide), 1/3.6"""", PDAF";6.7 inches, 91.3 cm2;1290 x 2796 pixels, 19.5;Nano-SIM and eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA / EVDO / LTE / 5G;;;;201 g (7.09 oz)
